Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Establishment of Skin Barrier (GO:0061436)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	ABCA12
Extracellular Matrix Assembly (GO:0085029)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	EMILIN1
Female Meiotic Nuclear Division (GO:0007143)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	DDB1
Mesoderm Formation (GO:0001707)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	KDM6B
Neuromuscular Process (GO:0050905)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	SHANK1
Positive Regulation of Macrophage Migration (GO:1905523)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	AKIRIN1
Positive Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	DYNLL1
Positive Regulation of Monocyte Chemotaxis (GO:0090026)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	ANO6
Positive Regulation of Spindle Checkpoint (GO:0090232)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	DYNLL1
Post-transcriptional Gene Silencing (GO:0016441)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	HELZ
Protein Exit From Endoplasmic Reticulum (GO:0032527)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	NPLOC4
Protein Heterooligomerization (GO:0051291)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	PKD2
Protein Neddylation (GO:0045116)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	DCUN1D1
Regulation of D-glucose Transmembrane Transport (GO:0010827)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	C2CD5
Regulation of Actin Nucleation (GO:0051125)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	CARMIL2
Regulation of Granulocyte Chemotaxis (GO:0071622)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	AKIRIN1
Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	GCNT2
Regulation of Secretion (GO:0051046)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	ICA1L
Regulation of Tissue Remodeling (GO:0034103)	1/21	0.765247003018909	0.8899727770216886	0	0	0.6999624624624624	0.18727958883816923	LEPR
Organelle Transport Along Microtubule (GO:0072384)	2/41	0.7680482812597942	0.8924210542976341	0	0	0.7177175441638252	0.18940758452670647	TRAK1;TRAK2
Positive Regulation of Cytokinesis (GO:0032467)	2/41	0.7680482812597942	0.8924210542976341	0	0	0.7177175441638252	0.18940758452670647	KIF23;PKN2
Regulation of DNA Recombination (GO:0000018)	2/41	0.7680482812597942	0.8924210542976341	0	0	0.7177175441638252	0.18940758452670647	FIGNL1;SMARCAD1
Negative Regulation of MAPK Cascade (GO:0043409)	7/130	0.7711057083481876	0.8957029762328992	0	0	0.7958895878551546	0.20687542880056786	PRKN;SBNO1;PER1;DLG1;DUSP3;EMILIN1;FOXO1
Positive Regulation of Interleukin-6 Production (GO:0032755)	4/78	0.7720769365668779	0.896194272001585	0	0	0.7562280113070181	0.1956143127490648	SYK;CARD9;LBP;IL17RA
Positive Regulation of TORC1 Signaling (GO:1904263)	3/60	0.772227721636311	0.896194272001585	0	0	0.7364463791056589	0.19035356422846966	SYK;SRC;PIH1D1
Purine Ribonucleotide Metabolic Process (GO:0009150)	3/60	0.772227721636311	0.896194272001585	0	0	0.7364463791056589	0.19035356422846966	FIGNL1;RHOQ;MYH7
Positive Regulation of Lipid Biosynthetic Process (GO:0046889)	2/42	0.7795931237175091	0.8981394938212155	0	0	0.6997370398196845	0.17422271951114388	KAT2B;PPARA
Regulation of Ras Protein Signal Transduction (GO:0046578)	2/42	0.7795931237175091	0.8981394938212155	0	0	0.6997370398196845	0.17422271951114388	NOTCH1;PPP1CA
Regulation of Cardiac Muscle Contraction (GO:0055117)	2/42	0.7795931237175091	0.8981394938212155	0	0	0.6997370398196845	0.17422271951114388	JPH4;SLC8A1
Visual System Development (GO:0150063)	2/42	0.7795931237175091	0.8981394938212155	0	0	0.6997370398196845	0.17422271951114388	FOXC1;PAX6
Zymogen Activation (GO:0031638)	2/42	0.7795931237175091	0.8981394938212155	0	0	0.6997370398196845	0.17422271951114388	F8;F11
Positive Regulation of Organelle Organization (GO:0010638)	4/79	0.7805917231061157	0.8981394938212155	0	0	0.7461048407323803	0.1848124279101007	PRKN;C2CD5;ELAPOR1;PLXNA3
3'-UTR-mediated mRNA Destabilization (GO:0061158)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	ZFP36L2
Anaphase-promoting Complex-Dependent Catabolic Process (GO:0031145)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	ANAPC1
COPII Vesicle Coating (GO:0048208)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	CSNK1D
Glial Cell Development (GO:0021782)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	MYRF
Glycogen Catabolic Process (GO:0005980)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	WIPI1
Immunoglobulin Mediated Immune Response (GO:0016064)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	CARD9
Interleukin-1-mediated Signaling Pathway (GO:0070498)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	MAP3K7
Kinetochore Assembly (GO:0051382)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	MIS18BP1
Maintenance of Gastrointestinal Epithelium (GO:0030277)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	MUC6
Negative Regulation of Leukocyte Activation (GO:0002695)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	SRC
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	PANK4
Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	APLNR
Positive Regulation of Leukocyte Proliferation (GO:0070665)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	JAK2
Protein Insertion Into Membrane (GO:0051205)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	TRAM1
RNA-templated DNA Biosynthetic Process (GO:0006278)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	NHP2
Regulation of RIG-I Signaling Pathway (GO:0039535)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	NPLOC4
Regulation of Fatty Acid Metabolic Process (GO:0019217)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	PPARA
Regulation of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	FGF2
Regulation of Generation of Precursor Metabolites and Energy (GO:0043467)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	RBPJ
Regulation of Natural Killer Cell Activation (GO:0032814)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	DDB1
Response to BMP (GO:0071772)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	HJV
Sulfur Compound Catabolic Process (GO:0044273)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	SUCLG1
TRNA Wobble Base Modification (GO:0002097)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	GTPBP3
Telomere Maintenance via Telomerase (GO:0007004)	1/22	0.7809096378934333	0.8981394938212155	0	0	0.6665951665951666	0.16484620923458193	NHP2
Response to Endoplasmic Reticulum Stress (GO:0034976)	7/132	0.784425362326626	0.9019132865495376	0	0	0.7830708898944193	0.1901326282775867	PRKN;FICD;CTH;SIRT1;PIAS2;USP19;MAP3K5
Negative Regulation of Signal Transduction (GO:0009968)	18/316	0.7878506038823375	0.9055808196447908	0	0	0.8437543062750402	0.20119051101026142	ASAH2;YTHDF2;FBXW7;METTL3;MAZ;TULP3;GATA4;RPGRIP1L;PRKCZ;FGF2;TSKU;SLC8A1;SOCS2;NR4A2;PTPRE;PIP4K2A;EMILIN1;SOCS5
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	13/234	0.7893693621804074	0.9062798137686947	0	0	0.8220142602495544	0.19442357569124513	GLRX3;ATP2B4;SLC4A11;PTH1R;TMC6;SLC39A14;SLC8A1;STIM2;HJV;BOLA3;ATP13A3;FXN;DRD5
Cellular Response to Retinoic Acid (GO:0071300)	2/43	0.7906308417762563	0.9062798137686947	0	0	0.6826336332484286	0.1603671044030073	BRINP1;WNT3
Negative Regulation of DNA Recombination (GO:0045910)	2/43	0.7906308417762563	0.9062798137686947	0	0	0.6826336332484286	0.1603671044030073	SMCHD1;RMI2
Positive Regulation of Proteolysis (GO:0045862)	2/43	0.7906308417762563	0.9062798137686947	0	0	0.6826336332484286	0.1603671044030073	ADAM9;ADRA2A
Regulation of Protein Import Into Nucleus (GO:0042306)	2/43	0.7906308417762563	0.9062798137686947	0	0	0.6826336332484286	0.1603671044030073	FLNA;DMAP1
Cellular Response to Virus (GO:0098586)	3/62	0.7910905228999009	0.9062798137686947	0	0	0.7114056327258825	0.16671284245596593	IFNAR2;IL10RB;IFNGR2
DNA-templated DNA Replication (GO:0006261)	3/62	0.7910905228999009	0.9062798137686947	0	0	0.7114056327258825	0.16671284245596593	RNASEH1;GINS3;DNA2
Translation (GO:0006412)	14/251	0.791361439424134	0.9062798137686947	0	0	0.825391950813012	0.1931421091508106	GFM2;KARS1;MRPS22;ASMT;HARS2;RPL7;MRPL52;EEF1A1;OXA1L;RPS28;MRPS9;RPS15A;RPL36;RPS23
Intracellular Protein Transport (GO:0006886)	17/301	0.7937603525434336	0.9062798137686947	0	0	0.83616325613254	0.1931317096057412	DNAJC19;C2CD5;SYK;CLTB;XPO7;VPS37A;ABCA12;ARL4C;APPBP2;NUP85;TMED3;TBC1D13;FAM53B;E2F3;CCHCR1;STX2;STAM2
B Cell Mediated Immunity (GO:0019724)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	CARD9
DNA Methylation-Dependent Constitutive Heterochromatin Formation (GO:0006346)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	SIRT1
Diacylglycerol Metabolic Process (GO:0046339)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	DGKA
Glycosaminoglycan Biosynthetic Process (GO:0006024)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	GCNT2
Hexose Transmembrane Transport (GO:0008645)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	SLC2A8
Inhibitory Synapse Assembly (GO:1904862)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	GABRA3
Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage by P53 Class Mediator (GO:0042771)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	SIRT1
Iron Ion Transport (GO:0006826)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	SLC39A14
Lysosomal Lumen Acidification (GO:0007042)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	TCIRG1
Midbody Abscission (GO:0061952)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	CHMP3
Negative Regulation of Stress Fiber Assembly (GO:0051497)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	PPFIA1
Neural Crest Cell Differentiation (GO:0014033)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	TAPT1
Nitric Oxide Metabolic Process (GO:0046209)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	DDAH1
Positive Regulation of Osteoclast Differentiation (GO:0045672)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	POU4F1
Positive Regulation of p38MAPK Cascade (GO:1900745)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	RELL1
Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	CTNNB1
Receptor Metabolic Process (GO:0043112)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	NEDD4L
Regulation of Autophagy of Mitochondrion (GO:1903146)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	FBXW7
Regulation of Smooth Muscle Contraction (GO:0006940)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	DAPK3
Synaptic Transmission, GABAergic (GO:0051932)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	GABRA3
Vesicle Targeting, Rough ER to cis-Golgi (GO:0048207)	1/23	0.7955279904532275	0.9062798137686947	0	0	0.6362612612612613	0.1455442836679164	CSNK1D
Protein Polymerization (GO:0051258)	3/63	0.800023870887827	0.9100204964152921	0	0	0.6995112781954888	0.15607055866821026	PRKN;CHMP3;JAK2
RNA Polymerase II Preinitiation Complex Assembly (GO:0051123)	3/63	0.800023870887827	0.9100204964152921	0	0	0.6995112781954888	0.15607055866821026	MED25;TAF11;GTF2E1
Regulation of Phagocytosis (GO:0050764)	3/63	0.800023870887827	0.9100204964152921	0	0	0.6995112781954888	0.15607055866821026	SYK;RAB27A;TGM2
Positive Regulation of Catabolic Process (GO:0009896)	9/169	0.8009785118974974	0.9100204964152921	0	0	0.7862679380664652	0.17448949199685757	DDB1;PRKN;CNOT1;SLC35D3;HNF4A;PRKD1;FOXO3;DEPDC5;FOXO1
Axoneme Assembly (GO:0035082)	2/44	0.8011776913318198	0.9100204964152921	0	0	0.6663446746091374	0.14771030297413354	CFAP74;CFAP46
Energy Derivation by Oxidation of Organic Compounds (GO:0015980)	2/44	0.8011776913318198	0.9100204964152921	0	0	0.6663446746091374	0.14771030297413354	LEPR;COX6B1
Lytic Vacuole Organization (GO:0080171)	2/44	0.8011776913318198	0.9100204964152921	0	0	0.6663446746091374	0.14771030297413354	VPS18;HPS4
Positive Regulation of Stress Fiber Assembly (GO:0051496)	2/44	0.8011776913318198	0.9100204964152921	0	0	0.6663446746091374	0.14771030297413354	TPM1;FERMT2
Post-Golgi Vesicle-Mediated Transport (GO:0006892)	2/44	0.8011776913318198	0.9100204964152921	0	0	0.6663446746091374	0.14771030297413354	STXBP5;SORCS1
Regulation of Mitotic Spindle Organization (GO:0060236)	2/44	0.8011776913318198	0.9100204964152921	0	0	0.6663446746091374	0.14771030297413354	CHMP3;CEP97
Calcium-mediated Signaling (GO:0019722)	5/100	0.8044586925747124	0.9112954959637579	0	0	0.7360494610019024	0.16015380727254735	JPH4;FKBP1B;CCR9;OPRL1;SLC8A1
Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)	5/100	0.8044586925747124	0.9112954959637579	0	0	0.7360494610019024	0.16015380727254735	DDB1;ACTL6B;DPF1;ARID1A;ZFP36L2
Fatty Acid Catabolic Process (GO:0009062)	3/64	0.8086346306158754	0.9112954959637579	0	0	0.688006902502157	0.14613823538508502	ACBD5;SCP2;PEX13
Microtubule Cytoskeleton Organization Involved in Mitosis (GO:1902850)	3/64	0.8086346306158754	0.9112954959637579	0	0	0.688006902502157	0.14613823538508502	CLTB;TTK;TUBG2
Telomere Maintenance (GO:0000723)	3/64	0.8086346306158754	0.9112954959637579	0	0	0.688006902502157	0.14613823538508502	SMC6;DNA2;PPP1CA
Androgen Metabolic Process (GO:0008209)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	DHRS9
Carbohydrate Derivative Transport (GO:1901264)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	LBP
Cellular Response to Steroid Hormone Stimulus (GO:0071383)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	SRC
Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	CHPF
DNA Catabolic Process (GO:0006308)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	CECR2
DNA Replication Initiation (GO:0006270)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	GINS3
Membrane Fusion (GO:0061025)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	HUWE1
Microglial Cell Activation (GO:0001774)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	JAK2
Mitochondrial Fusion (GO:0008053)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	MIGA1
Mitotic Sister Chromatid Cohesion (GO:0007064)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	PDS5A
Negative Regulation of Neuron Differentiation (GO:0045665)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	CNTN4
Neuron Apoptotic Process (GO:0051402)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	MAP3K5
Positive Regulation of RNA Metabolic Process (GO:0051254)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	SIRT7
Positive Regulation of Embryonic Development (GO:0040019)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	WNT4
Positive Regulation of Glycolytic Process (GO:0045821)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	SLC4A4
Positive Regulation of Purine Nucleotide Catabolic Process (GO:0033123)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	SLC4A4
Purine Ribonucleotide Transport (GO:0015868)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	LRRC8E
Regulation of T Cell Cytokine Production (GO:0002724)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	MAP3K7
Regulation of Biosynthetic Process (GO:0009889)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	JAK2
Regulation of Cholesterol Transport (GO:0032374)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	NUS1
Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	NR0B1
Regulation of Synaptic Vesicle Exocytosis (GO:2000300)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	VPS18
Skin Epidermis Development (GO:0098773)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	ABCA12
Steroid Biosynthetic Process (GO:0006694)	1/24	0.80917163773173	0.9112954959637579	0	0	0.6085650868259563	0.12886014210353866	SCP2
G2/M Transition of Mitotic Cell Cycle (GO:0000086)	2/45	0.81125001574906	0.9131014224673352	0	0	0.6508133419530691	0.13613647855736177	FBXL15;NES
Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	2/45	0.81125001574906	0.9131014224673352	0	0	0.6508133419530691	0.13613647855736177	BCLAF1;SRC
Monocarboxylic Acid Transport (GO:0015718)	4/83	0.8121445303713433	0.9135735196865125	0	0	0.7081749864274081	0.14735489945069663	RXRA;ATP8B1;SLC16A5;ABCG2
Protein Import Into Nucleus (GO:0006606)	4/83	0.8121445303713433	0.9135735196865125	0	0	0.7081749864274081	0.14735489945069663	SYK;NUP85;FAM53B;E2F3
Lipid Biosynthetic Process (GO:0008610)	7/137	0.8151738493952889	0.9159804829176854	0	0	0.752749738948834	0.1538273270738499	PCYT2;SCP2;MBOAT1;PRKD1;MFSD2B;AGPAT3;ABCG2
Positive Regulation of Interleukin-8 Production (GO:0032757)	3/65	0.8169301713846921	0.9159804829176854	0	0	0.6768736357021586	0.1368649709326481	SYK;LBP;F3
Sensory Perception (GO:0007600)	3/65	0.8169301713846921	0.9159804829176854	0	0	0.6768736357021586	0.1368649709326481	SCN11A;OPRL1;GNAS
Endocytic Recycling (GO:0032456)	4/84	0.8194258636424339	0.9159804829176854	0	0	0.6992851768246802	0.13926358717056028	ARL4C;ENTR1;ANKRD50;RAB11A
Positive Regulation of TOR Signaling (GO:0032008)	4/84	0.8194258636424339	0.9159804829176854	0	0	0.6992851768246802	0.13926358717056028	SYK;SRC;PIH1D1;F3
Learning (GO:0007612)	2/46	0.8208641619216757	0.9159804829176854	0	0	0.6359879789631856	0.1255425246136245	CNTNAP2;SHANK1
Potassium Ion Import Across Plasma Membrane (GO:1990573)	2/46	0.8208641619216757	0.9159804829176854	0	0	0.6359879789631856	0.1255425246136245	KCNJ15;HCN2
Regulation of cAMP/PKA Signal Transduction (GO:0141161)	2/46	0.8208641619216757	0.9159804829176854	0	0	0.6359879789631856	0.1255425246136245	PDE8B;PDE7A
Regulation of Microtubule-Based Process (GO:0032886)	2/46	0.8208641619216757	0.9159804829176854	0	0	0.6359879789631856	0.1255425246136245	FNTA;MARK2
Regulation of Receptor-Mediated Endocytosis (GO:0048259)	2/46	0.8208641619216757	0.9159804829176854	0	0	0.6359879789631856	0.1255425246136245	TNK2;LDLRAP1
Acidic Amino Acid Transport (GO:0015800)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	LRRC8E
Adenine Nucleotide Transport (GO:0051503)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	LRRC8E
Cellular Response to Interferon-Beta (GO:0035458)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	IFNAR2
Cellular Response to Xenobiotic Stimulus (GO:0071466)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	VAV2
D-glucose Transmembrane Transport (GO:1904659)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	SLC2A8
Male Gamete Generation (GO:0048232)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	FIGNL1
NAD+ Metabolic Process (GO:0019674)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	QPRT
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	EYA2
Negative Regulation of Extrinsic Apoptotic Signaling Pathway via Death Domain Receptors (GO:1902042)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	SCRT2
Negative Regulation of Hydrolase Activity (GO:0051346)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	FICD
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	EYA2
Nuclear Membrane Reassembly (GO:0031468)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	CHMP3
Organelle Fission (GO:0048285)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	PRKN
Outflow Tract Septum Morphogenesis (GO:0003148)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	NRP2
Positive Regulation of Interleukin-17 Production (GO:0032740)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	CARD9
Positive Regulation of Translational Initiation (GO:0045948)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	YTHDF2
RNA Splicing, via Transesterification Reactions (GO:0000375)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	SF3B4
Regulation of Cholesterol Biosynthetic Process (GO:0045540)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	LPCAT3
Regulation of Lymphocyte Activation (GO:0051249)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	DDB1
Regulation of Necroptotic Process (GO:0060544)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	PRKN
Regulation of Ruffle Assembly (GO:1900027)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	CARMIL2
T-helper 17 Cell Differentiation (GO:0072539)	1/25	0.8219055243236953	0.9159804829176854	0	0	0.5831769269269269	0.11437838829805404	SOCS3
Negative Regulation of Protein Metabolic Process (GO:0051248)	8/156	0.823765754299267	0.9177876856995888	0	0	0.7554920958694543	0.1464665486968723	PHF20L1;CNOT1;WT1;DAPK3;AGAP2;FLNA;HELZ;YBX1
Regulation of Viral Genome Replication (GO:0045069)	3/66	0.8249180396557574	0.9188053230570643	0	0	0.66609380594343	0.1282039030872013	DDB1;PKN2;ADARB1
Cellular Component Disassembly (GO:0022411)	2/47	0.8300364071584795	0.922902579338396	0	0	0.6218215209950747	0.11583646670757185	DYRK3;MMP15
Glycosphingolipid Metabolic Process (GO:0006687)	2/47	0.8300364071584795	0.922902579338396	0	0	0.6218215209950747	0.11583646670757185	B4GALNT1;FUT2
Negative Regulation of Myoblast Fusion (GO:1901740)	2/47	0.8300364071584795	0.922902579338396	0	0	0.6218215209950747	0.11583646670757185	RPL36;RPL7
Organelle Disassembly (GO:1903008)	2/47	0.8300364071584795	0.922902579338396	0	0	0.6218215209950747	0.11583646670757185	DYRK3;GFM2
Positive Regulation of Response to Biotic Stimulus (GO:0002833)	2/47	0.8300364071584795	0.922902579338396	0	0	0.6218215209950747	0.11583646670757185	RALB;EMILIN1
Regulated Exocytosis (GO:0045055)	2/47	0.8300364071584795	0.922902579338396	0	0	0.6218215209950747	0.11583646670757185	MYH9;ABCA12
