Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Lipid Biosynthetic Process (GO:0008610)	3/137	0.5100868081966804	0.7011522492591806	0	0	1.1120354858361254	0.7485937715796829	MBOAT1;ACACB;CSNK1G2
Antigen Processing and Presentation of Exogenous Peptide Antigen (GO:0002478)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	CTSF
Regulation of Cellular Component Size (GO:0032535)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	ARHGAP35
Regulation of Centrosome Duplication (GO:0010824)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	PKHD1
Regulation of Neuronal Synaptic Plasticity (GO:0048168)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	NETO1
Response to Glucocorticoid (GO:0051384)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	ADAM9
Response to Transforming Growth Factor Beta (GO:0071559)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	SOX9
Sarcomere Organization (GO:0045214)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	CSRP2
Vacuolar Acidification (GO:0007035)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	DMXL2
Negative Regulation of Cell-Matrix Adhesion (GO:0001953)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	RCC2
Nucleobase-containing Compound Metabolic Process (GO:0006139)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	PNP
Platelet Aggregation (GO:0070527)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	FGA
Positive Regulation of Signaling (GO:0023056)	1/36	0.5126384139110693	0.7011522492591806	0	0	1.4191443074691805	0.9482502699731973	HOMER1
Positive Regulation of Cellular Process (GO:0048522)	13/647	0.5145946759777886	0.7020950736656547	0	0	1.018312220258642	0.6765419197439955	CNTFR;IL11;DYNC1H1;C2CD5;SMARCB1;SMARCC2;LEF1;CSF2RB;PKHD1;FGF17;DPF1;SOX9;EXOSC2
Protein Tetramerization (GO:0051262)	2/87	0.5150827027280869	0.7020950736656547	0	0	1.1686873222571472	0.7753396630544694	HOMER1;ACACB
Regulation of MAPK Cascade (GO:0043408)	6/292	0.5184038241969335	0.7020950736656547	0	0	1.0418861344311217	0.6845199790792533	PKHD1;FGF17;IL11;F2RL1;ADAM9;DRD5
Sensory Perception of Light Stimulus (GO:0050953)	3/139	0.5198117563514227	0.7020950736656547	0	0	1.0955694777911165	0.7168185540525419	RS1;CACNA1F;GPR179
Actomyosin Structure Organization (GO:0031032)	2/88	0.5212017283921846	0.7020950736656547	0	0	1.1550387596899225	0.752644182296299	CSRP2;ACTC1
MRNA Splicing, via Spliceosome (GO:0000398)	5/242	0.5222763509674695	0.7020950736656547	0	0	1.0477117818889972	0.6805500130148202	TXNL4B;NOVA1;PPIE;RBM20;RBM44
Actin Filament Bundle Assembly (GO:0051017)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	DPYSL3
Amino Acid Import Across Plasma Membrane (GO:0089718)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	SLC7A11
Cell-cell Adhesion Mediated by Cadherin (GO:0044331)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	CDH4
Regulation of Metal Ion Transport (GO:0010959)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	SPTBN4
Cytoplasmic Translational Initiation (GO:0002183)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	SLBP
Regulation of Muscle Contraction (GO:0006937)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	CACNA2D4
Determination of Bilateral Symmetry (GO:0009855)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	BICC1
Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	UGDH
Signal Release From Synapse (GO:0099643)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	HRH3
Sister Chromatid Segregation (GO:0000819)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	KNL1
TRNA Methylation (GO:0030488)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	WDR6
Natural Killer Cell Mediated Immunity (GO:0002228)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	PVR
Negative Regulation of Double-Strand Break Repair (GO:2000780)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	RADX
Negative Regulation of Osteoblast Differentiation (GO:0045668)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	SOX9
Negative Regulation of Small Molecule Metabolic Process (GO:0062014)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	KAT2A
Phosphatidic Acid Metabolic Process (GO:0046473)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	PLA2G2A
Positive Regulation of Cytokine Production Involved in Immune Response (GO:0002720)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	F2RL1
Positive Regulation of Immunoglobulin Production (GO:0002639)	1/37	0.5222811387523467	0.7020950736656547	0	0	1.379653130287648	0.8961526644492819	KMT5B
Extracellular Matrix Organization (GO:0030198)	4/192	0.5272668872308807	0.7032484471303134	0	0	1.0565924797300974	0.6762703591204954	MMP11;COL1A2;ADAMTS19;COL6A6
Regulation of Cilium Assembly (GO:1902017)	2/89	0.527268929214669	0.7032484471303134	0	0	1.1417039571817145	0.7307414051955176	KIF24;ARHGAP35
Regulation of Response to External Stimulus (GO:0032101)	3/141	0.5294314507178385	0.7032484471303134	0	0	1.0795807453416149	0.6865610836762823	TRAF3;F2RL1;JAK2
Positive Regulation of Protein Localization (GO:1903829)	3/141	0.5294314507178385	0.7032484471303134	0	0	1.0795807453416149	0.6865610836762823	RHOU;MAPT;BICD1
Acetylcholine Receptor Signaling Pathway (GO:0095500)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	AGRN
Actin Filament Bundle Organization (GO:0061572)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	DPYSL3
Acylglycerol Catabolic Process (GO:0046464)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	LIPE
Apical Junction Assembly (GO:0043297)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	DLG1
Axonemal Dynein Complex Assembly (GO:0070286)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	DNAH8
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	CACNA1F
Cardiac Muscle Cell Action Potential (GO:0086001)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	SCN4B
Regulation of Potassium Ion Transport (GO:0043266)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	DLG1
Regulation of Receptor Internalization (GO:0002090)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	MKLN1
Regulation of Regulatory T Cell Differentiation (GO:0045589)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	KAT2A
Integrated Stress Response Signaling (GO:0140467)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	UBR4
Intracellular pH Reduction (GO:0051452)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	DMXL2
Spliceosomal Conformational Changes to Generate Catalytic Conformation (GO:0000393)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	TXNL4B
Spliceosomal tri-snRNP Complex Assembly (GO:0000244)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	TXNL4B
Lipid Droplet Organization (GO:0034389)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	PLIN3
Toll-like Receptor Signaling Pathway (GO:0002224)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	TRAF3
Negative Regulation of Phosphorylation (GO:0042326)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	KLHL31
Negative Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	KIF24
Negative Regulation of Protein Modification Process (GO:0031400)	1/38	0.5317335495570861	0.7032484471303134	0	0	1.3422966113321444	0.8478116698427076	KLHL31
Cellular Response to Hormone Stimulus (GO:0032870)	2/90	0.5332839611646516	0.703815157722212	0	0	1.128672218366875	0.709597619317292	NPFFR1;CYP11A1
Positive Regulation of Cell Adhesion (GO:0045785)	2/90	0.5332839611646516	0.703815157722212	0	0	1.128672218366875	0.709597619317292	ADAM9;JAK2
Positive Regulation of Response to Stimulus (GO:0048584)	2/90	0.5332839611646516	0.703815157722212	0	0	1.128672218366875	0.709597619317292	HOMER1;PIM1
DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0030330)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	ATRX
Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	PVR
Regulation of Potassium Ion Transmembrane Transport (GO:1901379)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	DLG1
Regulation of Protein Polymerization (GO:0032271)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	MAPT
Regulation of Response to Biotic Stimulus (GO:0002831)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	TRAF3
Leukocyte Cell-Cell Adhesion (GO:0007159)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	VCAM1
Tight Junction Assembly (GO:0120192)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	DLG1
Ventricular Septum Development (GO:0003281)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	ADAMTS19
Negative Regulation of Cell Cycle G1/S Phase Transition (GO:1902807)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	DLG1
Neurotransmitter Secretion (GO:0007269)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	HRH3
Positive Regulation of Smoothened Signaling Pathway (GO:0045880)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	KIF7
Protein K11-linked Ubiquitination (GO:0070979)	1/39	0.5409993932727339	0.708039539735247	0	0	1.3069062249532462	0.8028810084760916	UBR4
Adherens Junction Organization (GO:0034332)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	CDH4
Canonical NF-kappaB Signal Transduction (GO:0007249)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	PRDX4
Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	ZMIZ1
Cellular Response to Heat (GO:0034605)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	MAPT
Fatty Acid Transport (GO:0015908)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	CPT1B
Fibroblast Growth Factor Receptor Signaling Pathway (GO:0008543)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	FGF17
Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	GJA1
Host-mediated Perturbation of Viral Process (GO:0044788)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	PSMC3
Skeletal Muscle Organ Development (GO:0060538)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	FOXL2
Membrane Assembly (GO:0071709)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	DMKN
Negative Regulation of T Cell Proliferation (GO:0042130)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	PLA2G2A
Negative Regulation of Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	F2RL1
Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	KAT2A
Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	PIK3C2B
Positive Regulation of SMAD Protein Signal Transduction (GO:0060391)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	JAK2
Positive Regulation of Exocytosis (GO:0045921)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	FGA
Positive Regulation of Interferon-Beta Production (GO:0032728)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	POLR3G
Positive Regulation of Interleukin-2 Production (GO:0032743)	1/40	0.5500823430378338	0.711026764833244	0	0	1.2733307301835222	0.7610536027528974	PNP
Cellular Response to Tumor Necrosis Factor (GO:0071356)	2/93	0.5510131023116039	0.7112528522293817	0	0	1.0912954729748623	0.6504084907548566	TRAF3;JAK2
Positive Regulation of DNA Metabolic Process (GO:0051054)	2/93	0.5510131023116039	0.7112528522293817	0	0	1.0912954729748623	0.6504084907548566	ATRX;BAZ1A
DNA-templated Transcription Initiation (GO:0006352)	2/94	0.5568166751364972	0.7161413560383114	0	0	1.0793782498063944	0.6319967133386432	GTF3C4;POLR3G
Branching Morphogenesis of an Epithelial Tube (GO:0048754)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	PKHD1
Carboxylic Acid Transport (GO:0046942)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	SLC1A7
Left/right Pattern Formation (GO:0060972)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	BICC1
Negative Regulation of Cell-Substrate Adhesion (GO:0010812)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	RCC2
Negative Regulation of Fat Cell Differentiation (GO:0045599)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	FOXO1
Negative Regulation of Proteolysis (GO:0045861)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	SPINK7
Positive Regulation of Cytokinesis (GO:0032467)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	KIF23
Positive Regulation of Telomere Maintenance (GO:0032206)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	ATRX
Positive Regulation of Viral Process (GO:0048524)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	PPIE
Protein Monoubiquitination (GO:0006513)	1/41	0.5589860000107755	0.7161413560383114	0	0	1.2414340101522843	0.7220563195916817	UBE2O
Regulation of Innate Immune Response (GO:0045088)	2/95	0.5625668411055397	0.7202386360276365	0	0	1.0677173110071412	0.6141993897964664	PIM1;POLR3G
RNA Transport (GO:0050658)	1/42	0.5677138943856279	0.7224053747354644	0	0	1.2110932276835458	0.6856455274202247	SLBP
Regulation of Heart Rate by Cardiac Conduction (GO:0086091)	1/42	0.5677138943856279	0.7224053747354644	0	0	1.2110932276835458	0.6856455274202247	SCN4B
T-helper Cell Differentiation (GO:0042093)	1/42	0.5677138943856279	0.7224053747354644	0	0	1.2110932276835458	0.6856455274202247	LEF1
Lipid Modification (GO:0030258)	1/42	0.5677138943856279	0.7224053747354644	0	0	1.2110932276835458	0.6856455274202247	MBOAT1
Visual System Development (GO:0150063)	1/42	0.5677138943856279	0.7224053747354644	0	0	1.2110932276835458	0.6856455274202247	RS1
Zymogen Activation (GO:0031638)	1/42	0.5677138943856279	0.7224053747354644	0	0	1.2110932276835458	0.6856455274202247	FGA
Negative Regulation of Protein Secretion (GO:0050709)	1/42	0.5677138943856279	0.7224053747354644	0	0	1.2110932276835458	0.6856455274202247	FOXO1
Negative Regulation of Secretion by Cell (GO:1903531)	1/42	0.5677138943856279	0.7224053747354644	0	0	1.2110932276835458	0.6856455274202247	IL11
Positive Regulation of Production of Molecular Mediator of Immune Response (GO:0002702)	1/42	0.5677138943856279	0.7224053747354644	0	0	1.2110932276835458	0.6856455274202247	F2RL1
Regulation of Epithelial Cell Proliferation (GO:0050678)	2/96	0.5682634412052094	0.7226160786136515	0	0	1.056304477288723	0.5969917734447564	PKHD1;SOX9
RNA Splicing, via Transesterification Reactions With Bulged Adenosine as Nucleophile (GO:0000377)	4/203	0.5712912978854384	0.7259758424175523	0	0	0.9976223830148183	0.5585249222524151	TXNL4B;NOVA1;PPIE;RBM44
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108)	2/97	0.5739063433645951	0.7278786410292275	0	0	1.0451319137538502	0.5803503188479828	CHCHD4;COA5
DNA-templated Transcription Termination (GO:0006353)	1/43	0.5762694873185702	0.7278786410292275	0	0	1.1821972443799855	0.6516033208360142	POLR3G
Regulation of Protein Import Into Nucleus (GO:0042306)	1/43	0.5762694873185702	0.7278786410292275	0	0	1.1821972443799855	0.6516033208360142	ZIC1
Extracellular Matrix Disassembly (GO:0022617)	1/43	0.5762694873185702	0.7278786410292275	0	0	1.1821972443799855	0.6516033208360142	MMP11
Response to Hydrogen Peroxide (GO:0042542)	1/43	0.5762694873185702	0.7278786410292275	0	0	1.1821972443799855	0.6516033208360142	ADAM9
Negative Regulation of DNA Recombination (GO:0045910)	1/43	0.5762694873185702	0.7278786410292275	0	0	1.1821972443799855	0.6516033208360142	RADX
Negative Regulation of Organelle Organization (GO:0010639)	1/43	0.5762694873185702	0.7278786410292275	0	0	1.1821972443799855	0.6516033208360142	MAPT
Positive Regulation of Proteolysis (GO:0045862)	1/43	0.5762694873185702	0.7278786410292275	0	0	1.1821972443799855	0.6516033208360142	ADAM9
Positive Regulation of Synapse Assembly (GO:0051965)	1/43	0.5762694873185702	0.7278786410292275	0	0	1.1821972443799855	0.6516033208360142	AGRN
Dephosphorylation (GO:0016311)	2/98	0.5794954415794112	0.730972132072689	0	0	1.0341921119592876	0.5642526125618227	DUSP23;PPM1G
Regulation of Osteoblast Differentiation (GO:0045667)	2/98	0.5794954415794112	0.730972132072689	0	0	1.0341921119592876	0.5642526125618227	SOX9;WNT3
Calcium-dependent Cell-Cell Adhesion (GO:0016339)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	CDH4
Carboxylic Acid Metabolic Process (GO:0019752)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	GSTO1
Regulation of Epithelial Cell Migration (GO:0010632)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	SOX9
Keratinocyte Differentiation (GO:0030216)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	ADAM9
Substantia Nigra Development (GO:0021762)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	PLP1
Lytic Vacuole Organization (GO:0080171)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	TMEM63A
Type I Interferon-Mediated Signaling Pathway (GO:0060337)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	TRAF3
Negative Regulation of Lymphocyte Proliferation (GO:0050672)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	PLA2G2A
Positive Regulation of Biomineral Tissue Development (GO:0070169)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	AMELX
Positive Regulation of Double-Strand Break Repair via Homologous Recombination (GO:1905168)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	TRRAP
Positive Regulation of Receptor-Mediated Endocytosis (GO:0048260)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	BICD1
Positive Regulation of Stress Fiber Assembly (GO:0051496)	1/44	0.5846561717451598	0.7315976829949407	0	0	1.1546452602998465	0.6197343037249514	CARMIL1
Regulation of Protein Secretion (GO:0050708)	2/100	0.5905119265611075	0.7360125525338418	0	0	1.0129822921535026	0.5336040690731199	FGA;ADAM9
Sodium Ion Transmembrane Transport (GO:0035725)	2/100	0.5905119265611075	0.7360125525338418	0	0	1.0129822921535026	0.5336040690731199	ATP1B2;SCN4B
Positive Regulation of Autophagy (GO:0010508)	2/100	0.5905119265611075	0.7360125525338418	0	0	1.0129822921535026	0.5336040690731199	UBR4;FOXO1
Base-excision Repair (GO:0006284)	1/45	0.5928772739858152	0.7360125525338418	0	0	1.1283456391324411	0.5898628342842703	POLE
Regulation of Chromosome Organization (GO:0033044)	1/45	0.5928772739858152	0.7360125525338418	0	0	1.1283456391324411	0.5898628342842703	MAPT
Connective Tissue Development (GO:0061448)	1/45	0.5928772739858152	0.7360125525338418	0	0	1.1283456391324411	0.5898628342842703	SOX9
Response to Type I Interferon (GO:0034340)	1/45	0.5928772739858152	0.7360125525338418	0	0	1.1283456391324411	0.5898628342842703	PSMC3
Response to Unfolded Protein (GO:0006986)	1/45	0.5928772739858152	0.7360125525338418	0	0	1.1283456391324411	0.5898628342842703	TRAM1
Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0043491)	1/45	0.5928772739858152	0.7360125525338418	0	0	1.1283456391324411	0.5898628342842703	PIK3C2B
Phospholipid Biosynthetic Process (GO:0008654)	1/45	0.5928772739858152	0.7360125525338418	0	0	1.1283456391324411	0.5898628342842703	MBOAT1
Positive Regulation of Cell Division (GO:0051781)	1/45	0.5928772739858152	0.7360125525338418	0	0	1.1283456391324411	0.5898628342842703	KIF23
Positive Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046427)	1/45	0.5928772739858152	0.7360125525338418	0	0	1.1283456391324411	0.5898628342842703	JAK2
Negative Regulation of Protein Metabolic Process (GO:0051248)	3/156	0.5979741668088818	0.741614200526337	0	0	0.9729891956782714	0.5003185610325909	SPINK7;TYMS;HSPG2
Bone Development (GO:0060348)	1/46	0.6009360551555069	0.741614200526337	0	0	1.1032148900169205	0.5618306588538211	GJA1
Regulation of Chemokine Production (GO:0032642)	1/46	0.6009360551555069	0.741614200526337	0	0	1.1032148900169205	0.5618306588538211	F2RL1
Learning (GO:0007612)	1/46	0.6009360551555069	0.741614200526337	0	0	1.1032148900169205	0.5618306588538211	FGF13
Positive Regulation of Calcium Ion Transmembrane Transport (GO:1904427)	1/46	0.6009360551555069	0.741614200526337	0	0	1.1032148900169205	0.5618306588538211	GSTO1
Positive Regulation of Chromosome Organization (GO:2001252)	1/46	0.6009360551555069	0.741614200526337	0	0	1.1032148900169205	0.5618306588538211	ATRX
Positive Regulation of Myeloid Leukocyte Differentiation (GO:0002763)	1/46	0.6009360551555069	0.741614200526337	0	0	1.1032148900169205	0.5618306588538211	LEF1
Potassium Ion Import Across Plasma Membrane (GO:1990573)	1/46	0.6009360551555069	0.741614200526337	0	0	1.1032148900169205	0.5618306588538211	ATP1B2
Protein Sumoylation (GO:0016925)	1/46	0.6009360551555069	0.741614200526337	0	0	1.1032148900169205	0.5618306588538211	ZMIZ1
Transcription Initiation at RNA Polymerase II Promoter (GO:0006367)	3/158	0.6066066577322333	0.7459822983552673	0	0	0.9603357472021067	0.48004755150068706	RBM14;SMARCB1;ATAD2
Activation of Protein Kinase Activity (GO:0032147)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	JAK2
Cellular Component Disassembly (GO:0022411)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	MMP11
Constitutive Heterochromatin Formation (GO:0140719)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	ATRX
Endothelial Cell Migration (GO:0043542)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	NOS3
Homotypic Cell-Cell Adhesion (GO:0034109)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	FGA
Skeletal Muscle Tissue Development (GO:0007519)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	FOXL2
Lysosome Localization (GO:0032418)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	MAP6
Organelle Disassembly (GO:1903008)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	PLIN3
Positive Regulation of Chemotaxis (GO:0050921)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	F2RL1
Positive Regulation of Response to Biotic Stimulus (GO:0002833)	1/47	0.608835712153927	0.7459822983552673	0	0	1.079176782167292	0.5354948730852209	POLR3G
Regulation of Angiogenesis (GO:0045765)	4/213	0.6092559850817983	0.7460115575302176	0	0	0.9493997723907537	0.4704435018535009	RNH1;OR10J5;NOS3;HSPG2
Sensory Perception of Mechanical Stimulus (GO:0050954)	2/104	0.6118972528339679	0.7487585369528788	0	0	0.9730579254602605	0.4779571963010944	SPTBN4;SLC26A4
Regulation of Cell-Cell Adhesion (GO:0022407)	1/48	0.6165793791333202	0.7492894566878956	0	0	1.0561615725240308	0.5107261578728475	PKHD1
Regulation of Cytokine-Mediated Signaling Pathway (GO:0001959)	1/48	0.6165793791333202	0.7492894566878956	0	0	1.0561615725240308	0.5107261578728475	IL11
Cellular Response to Glucose Starvation (GO:0042149)	1/48	0.6165793791333202	0.7492894566878956	0	0	1.0561615725240308	0.5107261578728475	PLIN3
Regulation of Ossification (GO:0030278)	1/48	0.6165793791333202	0.7492894566878956	0	0	1.0561615725240308	0.5107261578728475	SOX9
Negative Regulation of Mitotic Cell Cycle Phase Transition (GO:1901991)	1/48	0.6165793791333202	0.7492894566878956	0	0	1.0561615725240308	0.5107261578728475	DLG1
Negative Regulation of Tumor Necrosis Factor Production (GO:0032720)	1/48	0.6165793791333202	0.7492894566878956	0	0	1.0561615725240308	0.5107261578728475	MC1R
Positive Regulation of Cell-Matrix Adhesion (GO:0001954)	1/48	0.6165793791333202	0.7492894566878956	0	0	1.0561615725240308	0.5107261578728475	LEF1
